Tue Jun 30 16:25:35 2020       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 450.36.06    Driver Version: 450.36.06    CUDA Version: 11.0     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                               |                      |               MIG M. |
|===============================+======================+======================|
|   0  Quadro RTX 6000     On   | 00000000:1A:00.0 Off |                  Off |
| 33%   33C    P8    15W / 260W |      1MiB / 24220MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
|   1  Quadro RTX 6000     On   | 00000000:1B:00.0 Off |                  Off |
| 33%   35C    P8     4W / 260W |      1MiB / 24220MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
|   2  Quadro RTX 6000     On   | 00000000:60:00.0 Off |                  Off |
| 33%   38C    P8    10W / 260W |      1MiB / 24220MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
|   3  Quadro RTX 6000     On   | 00000000:61:00.0 Off |                  Off |
| 33%   48C    P2    86W / 260W |  11912MiB / 24220MiB |      0%      Default |
|                               |                      |                  N/A |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                                  |
|  GPU   GI   CI        PID   Type   Process name                  GPU Memory |
|        ID   ID                                                   Usage      |
|=============================================================================|
|    3   N/A  N/A     56463      C   python                          11623MiB |
+-----------------------------------------------------------------------------+
Running python script now
Beginning training for CCSRResNet model...
Using the following hyperparemters:
Data:                 /data/pacole2/DeepLesionPreprocessed/miniStudies/
Dataset:              DeepLesion
Upscale:              1
Learning rate:        0.0001
Number of epochs:     300
Prints per epoch:     10
Start decay:          250
Batch size:           32
Content loss:         mse
CLambda:              1.0
WLambda:              0.001
Check Sample:         True
Checkpoint directory: checkpoints/ccsrresnet_dl/mse/
Load:                 True
Prefix:               last
Cuda:                 2

GPU devices being used:  [0, 1]
Epoch [179 / 300]
===> Epoch [179 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0354, D Fake Loss: 94.1011, D Real Loss: 94.7175, Wasserstein Loss: -94.0709, Content Loss: 0.0002, PSNR: 37.89
Epoch [206 / 300]: Gradient Penalty: 0.0388, D Fake Loss: 97.5514, D Real Loss: 98.1795, Wasserstein Loss: -97.5257, Content Loss: 0.0002, PSNR: 37.99
Epoch [207 / 300]
===> Epoch [207 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0366, D Fake Loss: 97.2944, D Real Loss: 97.9225, Wasserstein Loss: -97.2467, Content Loss: 0.0002, PSNR: 37.85
===> Epoch [207 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0378, D Fake Loss: 97.1934, D Real Loss: 97.8108, Wasserstein Loss: -97.1459, Content Loss: 0.0002, PSNR: 37.86
===> Epoch [207 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0401, D Fake Loss: 97.2275, D Real Loss: 97.8539, Wasserstein Loss: -97.1854, Content Loss: 0.0002, PSNR: 37.84
===> Epoch [207 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0408, D Fake Loss: 97.2005, D Real Loss: 97.8294, Wasserstein Loss: -97.1626, Content Loss: 0.0002, PSNR: 37.86
===> Epoch [207 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0399, D Fake Loss: 97.1187, D Real Loss: 97.7420, Wasserstein Loss: -97.0766, Content Loss: 0.0002, PSNR: 37.89
===> Epoch [207 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0396, D Fake Loss: 97.2320, D Real Loss: 97.8538, Wasserstein Loss: -97.1995, Content Loss: 0.0002, PSNR: 37.90
===> Epoch [207 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0389, D Fake Loss: 97.3091, D Real Loss: 97.9268, Wasserstein Loss: -97.2736, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [207 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0389, D Fake Loss: 97.3885, D Real Loss: 98.0092, Wasserstein Loss: -97.3551, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [207 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 97.3381, D Real Loss: 97.9581, Wasserstein Loss: -97.3100, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [207 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 97.3574, D Real Loss: 97.9770, Wasserstein Loss: -97.3336, Content Loss: 0.0002, PSNR: 37.95
Epoch [207 / 300]: Gradient Penalty: 0.0384, D Fake Loss: 97.4022, D Real Loss: 98.0214, Wasserstein Loss: -97.3793, Content Loss: 0.0002, PSNR: 37.95
Epoch [208 / 300]
===> Epoch [208 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0353, D Fake Loss: 98.1985, D Real Loss: 98.8131, Wasserstein Loss: -98.1255, Content Loss: 0.0002, PSNR: 38.06
===> Epoch [208 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0373, D Fake Loss: 98.0006, D Real Loss: 98.6248, Wasserstein Loss: -97.9585, Content Loss: 0.0002, PSNR: 38.08
===> Epoch [208 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0380, D Fake Loss: 97.7305, D Real Loss: 98.3586, Wasserstein Loss: -97.6906, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [208 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 97.4426, D Real Loss: 98.0747, Wasserstein Loss: -97.3901, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [208 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0394, D Fake Loss: 97.6533, D Real Loss: 98.2866, Wasserstein Loss: -97.6197, Content Loss: 0.0002, PSNR: 37.90
===> Epoch [208 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0405, D Fake Loss: 97.5274, D Real Loss: 98.1684, Wasserstein Loss: -97.4843, Content Loss: 0.0002, PSNR: 37.83
===> Epoch [208 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0402, D Fake Loss: 97.3894, D Real Loss: 98.0253, Wasserstein Loss: -97.3497, Content Loss: 0.0002, PSNR: 37.84
===> Epoch [208 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0401, D Fake Loss: 97.4088, D Real Loss: 98.0440, Wasserstein Loss: -97.3699, Content Loss: 0.0002, PSNR: 37.83
===> Epoch [208 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0400, D Fake Loss: 97.4337, D Real Loss: 98.0659, Wasserstein Loss: -97.4022, Content Loss: 0.0002, PSNR: 37.86
===> Epoch [208 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0393, D Fake Loss: 97.3536, D Real Loss: 97.9827, Wasserstein Loss: -97.3161, Content Loss: 0.0002, PSNR: 37.88
Epoch [208 / 300]: Gradient Penalty: 0.0392, D Fake Loss: 97.3225, D Real Loss: 97.9509, Wasserstein Loss: -97.2849, Content Loss: 0.0002, PSNR: 37.88
Epoch [209 / 300]
===> Epoch [209 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0382, D Fake Loss: 98.9018, D Real Loss: 99.5239, Wasserstein Loss: -98.9316, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [209 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0404, D Fake Loss: 98.2478, D Real Loss: 98.8959, Wasserstein Loss: -98.2337, Content Loss: 0.0002, PSNR: 37.77
===> Epoch [209 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0413, D Fake Loss: 98.5537, D Real Loss: 99.2062, Wasserstein Loss: -98.5359, Content Loss: 0.0002, PSNR: 37.78
===> Epoch [209 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0396, D Fake Loss: 98.1975, D Real Loss: 98.8342, Wasserstein Loss: -98.1830, Content Loss: 0.0002, PSNR: 37.90
===> Epoch [209 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0389, D Fake Loss: 98.2707, D Real Loss: 98.8995, Wasserstein Loss: -98.2539, Content Loss: 0.0002, PSNR: 37.92
===> Epoch [209 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0397, D Fake Loss: 98.2746, D Real Loss: 98.9123, Wasserstein Loss: -98.2516, Content Loss: 0.0002, PSNR: 37.87
===> Epoch [209 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0397, D Fake Loss: 98.4326, D Real Loss: 99.0679, Wasserstein Loss: -98.4151, Content Loss: 0.0002, PSNR: 37.89
===> Epoch [209 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0397, D Fake Loss: 98.2970, D Real Loss: 98.9290, Wasserstein Loss: -98.2823, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [209 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0400, D Fake Loss: 98.2214, D Real Loss: 98.8541, Wasserstein Loss: -98.2048, Content Loss: 0.0002, PSNR: 37.95
===> Epoch [209 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0398, D Fake Loss: 98.0864, D Real Loss: 98.7187, Wasserstein Loss: -98.0592, Content Loss: 0.0002, PSNR: 37.95
Epoch [209 / 300]: Gradient Penalty: 0.0398, D Fake Loss: 98.0381, D Real Loss: 98.6704, Wasserstein Loss: -98.0119, Content Loss: 0.0002, PSNR: 37.96
Epoch [210 / 300]
===> Epoch [210 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0379, D Fake Loss: 96.0568, D Real Loss: 96.6841, Wasserstein Loss: -96.0361, Content Loss: 0.0002, PSNR: 37.69
===> Epoch [210 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0376, D Fake Loss: 97.2677, D Real Loss: 97.8877, Wasserstein Loss: -97.2700, Content Loss: 0.0002, PSNR: 37.84
===> Epoch [210 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 98.1033, D Real Loss: 98.7341, Wasserstein Loss: -98.0925, Content Loss: 0.0002, PSNR: 37.89
===> Epoch [210 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0382, D Fake Loss: 98.2653, D Real Loss: 98.8912, Wasserstein Loss: -98.2521, Content Loss: 0.0002, PSNR: 37.91
===> Epoch [210 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0384, D Fake Loss: 98.2860, D Real Loss: 98.9128, Wasserstein Loss: -98.2759, Content Loss: 0.0002, PSNR: 37.91
===> Epoch [210 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0384, D Fake Loss: 98.3196, D Real Loss: 98.9478, Wasserstein Loss: -98.3012, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [210 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0389, D Fake Loss: 98.3211, D Real Loss: 98.9537, Wasserstein Loss: -98.3013, Content Loss: 0.0002, PSNR: 37.92
===> Epoch [210 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0394, D Fake Loss: 98.4291, D Real Loss: 99.0609, Wasserstein Loss: -98.4006, Content Loss: 0.0002, PSNR: 37.92
===> Epoch [210 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0393, D Fake Loss: 98.4568, D Real Loss: 99.0870, Wasserstein Loss: -98.4270, Content Loss: 0.0002, PSNR: 37.91
===> Epoch [210 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0390, D Fake Loss: 98.4169, D Real Loss: 99.0454, Wasserstein Loss: -98.3912, Content Loss: 0.0002, PSNR: 37.93
Epoch [210 / 300]: Gradient Penalty: 0.0389, D Fake Loss: 98.3831, D Real Loss: 99.0108, Wasserstein Loss: -98.3584, Content Loss: 0.0002, PSNR: 37.92
Epoch [211 / 300]
===> Epoch [211 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0411, D Fake Loss: 98.8137, D Real Loss: 99.4737, Wasserstein Loss: -98.8365, Content Loss: 0.0002, PSNR: 38.03
===> Epoch [211 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 99.1480, D Real Loss: 99.7832, Wasserstein Loss: -99.1451, Content Loss: 0.0002, PSNR: 38.07
===> Epoch [211 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0381, D Fake Loss: 99.2308, D Real Loss: 99.8588, Wasserstein Loss: -99.2076, Content Loss: 0.0002, PSNR: 38.04
===> Epoch [211 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 98.5021, D Real Loss: 99.1274, Wasserstein Loss: -98.4722, Content Loss: 0.0002, PSNR: 38.01
===> Epoch [211 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 98.1541, D Real Loss: 98.7831, Wasserstein Loss: -98.1284, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [211 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0389, D Fake Loss: 98.3438, D Real Loss: 98.9704, Wasserstein Loss: -98.3208, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [211 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 98.4324, D Real Loss: 99.0556, Wasserstein Loss: -98.4077, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [211 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0383, D Fake Loss: 98.3077, D Real Loss: 98.9265, Wasserstein Loss: -98.2835, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [211 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0381, D Fake Loss: 98.3203, D Real Loss: 98.9390, Wasserstein Loss: -98.2982, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [211 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0383, D Fake Loss: 98.3779, D Real Loss: 98.9975, Wasserstein Loss: -98.3509, Content Loss: 0.0002, PSNR: 37.98
Epoch [211 / 300]: Gradient Penalty: 0.0382, D Fake Loss: 98.3345, D Real Loss: 98.9533, Wasserstein Loss: -98.3048, Content Loss: 0.0002, PSNR: 37.98
Epoch [212 / 300]
===> Epoch [212 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 97.5322, D Real Loss: 98.1807, Wasserstein Loss: -97.5520, Content Loss: 0.0002, PSNR: 37.84
===> Epoch [212 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0424, D Fake Loss: 98.4886, D Real Loss: 99.1551, Wasserstein Loss: -98.4946, Content Loss: 0.0002, PSNR: 37.80
===> Epoch [212 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0407, D Fake Loss: 98.6158, D Real Loss: 99.2673, Wasserstein Loss: -98.6207, Content Loss: 0.0002, PSNR: 37.88
===> Epoch [212 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0398, D Fake Loss: 98.9827, D Real Loss: 99.6223, Wasserstein Loss: -98.9705, Content Loss: 0.0002, PSNR: 37.89
===> Epoch [212 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0397, D Fake Loss: 98.8085, D Real Loss: 99.4424, Wasserstein Loss: -98.7948, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [212 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0391, D Fake Loss: 98.4700, D Real Loss: 99.0980, Wasserstein Loss: -98.4523, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [212 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 98.3889, D Real Loss: 99.0115, Wasserstein Loss: -98.3675, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [212 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 98.0694, D Real Loss: 98.6918, Wasserstein Loss: -98.0537, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [212 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0388, D Fake Loss: 98.2246, D Real Loss: 98.8493, Wasserstein Loss: -98.2108, Content Loss: 0.0002, PSNR: 37.92
===> Epoch [212 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0383, D Fake Loss: 98.0276, D Real Loss: 98.6483, Wasserstein Loss: -98.0117, Content Loss: 0.0002, PSNR: 37.95
Epoch [212 / 300]: Gradient Penalty: 0.0383, D Fake Loss: 98.0531, D Real Loss: 98.6734, Wasserstein Loss: -98.0366, Content Loss: 0.0002, PSNR: 37.96
Epoch [213 / 300]
===> Epoch [213 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0352, D Fake Loss: 97.4655, D Real Loss: 98.0745, Wasserstein Loss: -97.4091, Content Loss: 0.0002, PSNR: 37.74
===> Epoch [213 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0365, D Fake Loss: 97.0547, D Real Loss: 97.6712, Wasserstein Loss: -96.9892, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [213 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0367, D Fake Loss: 97.9003, D Real Loss: 98.5212, Wasserstein Loss: -97.8730, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [213 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0366, D Fake Loss: 98.0709, D Real Loss: 98.6898, Wasserstein Loss: -98.0465, Content Loss: 0.0002, PSNR: 37.99
===> Epoch [213 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0364, D Fake Loss: 97.6916, D Real Loss: 98.3046, Wasserstein Loss: -97.6673, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [213 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0376, D Fake Loss: 97.6668, D Real Loss: 98.2860, Wasserstein Loss: -97.6334, Content Loss: 0.0002, PSNR: 37.95
===> Epoch [213 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0380, D Fake Loss: 97.7530, D Real Loss: 98.3743, Wasserstein Loss: -97.7292, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [213 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 97.9751, D Real Loss: 98.6002, Wasserstein Loss: -97.9431, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [213 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 98.0922, D Real Loss: 98.7143, Wasserstein Loss: -98.0586, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [213 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 98.0049, D Real Loss: 98.6256, Wasserstein Loss: -97.9761, Content Loss: 0.0002, PSNR: 37.95
Epoch [213 / 300]: Gradient Penalty: 0.0385, D Fake Loss: 98.0129, D Real Loss: 98.6335, Wasserstein Loss: -97.9857, Content Loss: 0.0002, PSNR: 37.95
Epoch [214 / 300]
===> Epoch [214 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 97.5269, D Real Loss: 98.1606, Wasserstein Loss: -97.4994, Content Loss: 0.0002, PSNR: 37.76
===> Epoch [214 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0397, D Fake Loss: 98.4053, D Real Loss: 99.0325, Wasserstein Loss: -98.3913, Content Loss: 0.0002, PSNR: 37.91
===> Epoch [214 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0392, D Fake Loss: 98.8782, D Real Loss: 99.5070, Wasserstein Loss: -98.8556, Content Loss: 0.0002, PSNR: 37.91
===> Epoch [214 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 98.5736, D Real Loss: 99.1980, Wasserstein Loss: -98.5481, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [214 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0381, D Fake Loss: 98.3259, D Real Loss: 98.9482, Wasserstein Loss: -98.2949, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [214 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0376, D Fake Loss: 98.1814, D Real Loss: 98.8003, Wasserstein Loss: -98.1527, Content Loss: 0.0002, PSNR: 38.00
===> Epoch [214 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0381, D Fake Loss: 98.3375, D Real Loss: 98.9585, Wasserstein Loss: -98.3029, Content Loss: 0.0002, PSNR: 38.00
===> Epoch [214 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0383, D Fake Loss: 98.3090, D Real Loss: 98.9328, Wasserstein Loss: -98.2821, Content Loss: 0.0002, PSNR: 38.00
===> Epoch [214 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0385, D Fake Loss: 98.1670, D Real Loss: 98.7909, Wasserstein Loss: -98.1377, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [214 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0383, D Fake Loss: 98.3145, D Real Loss: 98.9367, Wasserstein Loss: -98.2866, Content Loss: 0.0002, PSNR: 37.98
Epoch [214 / 300]: Gradient Penalty: 0.0383, D Fake Loss: 98.2931, D Real Loss: 98.9145, Wasserstein Loss: -98.2617, Content Loss: 0.0002, PSNR: 37.98
Epoch [215 / 300]
===> Epoch [215 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0343, D Fake Loss: 97.4495, D Real Loss: 98.0428, Wasserstein Loss: -97.4503, Content Loss: 0.0002, PSNR: 38.09
===> Epoch [215 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0362, D Fake Loss: 97.9081, D Real Loss: 98.5136, Wasserstein Loss: -97.9080, Content Loss: 0.0002, PSNR: 38.01
===> Epoch [215 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0379, D Fake Loss: 97.9244, D Real Loss: 98.5434, Wasserstein Loss: -97.9130, Content Loss: 0.0002, PSNR: 37.96
===> Epoch [215 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0376, D Fake Loss: 97.8800, D Real Loss: 98.4962, Wasserstein Loss: -97.8696, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [215 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0378, D Fake Loss: 97.6565, D Real Loss: 98.2714, Wasserstein Loss: -97.6394, Content Loss: 0.0002, PSNR: 38.05
===> Epoch [215 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0373, D Fake Loss: 97.9125, D Real Loss: 98.5262, Wasserstein Loss: -97.8967, Content Loss: 0.0002, PSNR: 38.07
===> Epoch [215 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0373, D Fake Loss: 98.0702, D Real Loss: 98.6856, Wasserstein Loss: -98.0543, Content Loss: 0.0002, PSNR: 38.06
===> Epoch [215 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0377, D Fake Loss: 97.8279, D Real Loss: 98.4442, Wasserstein Loss: -97.8069, Content Loss: 0.0002, PSNR: 38.02
===> Epoch [215 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0377, D Fake Loss: 97.8885, D Real Loss: 98.5037, Wasserstein Loss: -97.8680, Content Loss: 0.0002, PSNR: 38.04
===> Epoch [215 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0373, D Fake Loss: 98.0275, D Real Loss: 98.6419, Wasserstein Loss: -98.0102, Content Loss: 0.0002, PSNR: 38.06
Epoch [215 / 300]: Gradient Penalty: 0.0373, D Fake Loss: 98.0382, D Real Loss: 98.6520, Wasserstein Loss: -98.0199, Content Loss: 0.0002, PSNR: 38.06
Epoch [216 / 300]
===> Epoch [216 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0411, D Fake Loss: 100.3741, D Real Loss: 101.0162, Wasserstein Loss: -100.3675, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [216 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0414, D Fake Loss: 99.7875, D Real Loss: 100.4414, Wasserstein Loss: -99.7615, Content Loss: 0.0002, PSNR: 37.93
===> Epoch [216 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0404, D Fake Loss: 99.2507, D Real Loss: 99.8928, Wasserstein Loss: -99.2347, Content Loss: 0.0002, PSNR: 38.00
===> Epoch [216 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0396, D Fake Loss: 99.0658, D Real Loss: 99.6992, Wasserstein Loss: -99.0522, Content Loss: 0.0002, PSNR: 38.01
===> Epoch [216 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0391, D Fake Loss: 98.6515, D Real Loss: 99.2810, Wasserstein Loss: -98.6286, Content Loss: 0.0002, PSNR: 38.05
===> Epoch [216 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0391, D Fake Loss: 98.2010, D Real Loss: 98.8293, Wasserstein Loss: -98.1755, Content Loss: 0.0002, PSNR: 38.01
===> Epoch [216 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 98.1957, D Real Loss: 98.8198, Wasserstein Loss: -98.1698, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [216 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0386, D Fake Loss: 98.1680, D Real Loss: 98.7913, Wasserstein Loss: -98.1478, Content Loss: 0.0002, PSNR: 37.98
===> Epoch [216 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0390, D Fake Loss: 98.1521, D Real Loss: 98.7787, Wasserstein Loss: -98.1253, Content Loss: 0.0002, PSNR: 37.97
===> Epoch [216 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0392, D Fake Loss: 98.0677, D Real Loss: 98.6931, Wasserstein Loss: -98.0420, Content Loss: 0.0002, PSNR: 37.98
Epoch [216 / 300]: Gradient Penalty: 0.0391, D Fake Loss: 98.0695, D Real Loss: 98.6945, Wasserstein Loss: -98.0436, Content Loss: 0.0002, PSNR: 37.98
Epoch [217 / 300]
===> Epoch [217 / 300]: Batch [105 / 1058]: Gradient Penalty: 0.0458, D Fake Loss: 98.1752, D Real Loss: 98.8261, Wasserstein Loss: -98.1274, Content Loss: 0.0002, PSNR: 37.83
===> Epoch [217 / 300]: Batch [210 / 1058]: Gradient Penalty: 0.0419, D Fake Loss: 98.3459, D Real Loss: 98.9829, Wasserstein Loss: -98.3190, Content Loss: 0.0002, PSNR: 37.94
===> Epoch [217 / 300]: Batch [315 / 1058]: Gradient Penalty: 0.0413, D Fake Loss: 98.5801, D Real Loss: 99.2084, Wasserstein Loss: -98.5649, Content Loss: 0.0002, PSNR: 38.00
===> Epoch [217 / 300]: Batch [420 / 1058]: Gradient Penalty: 0.0400, D Fake Loss: 98.2171, D Real Loss: 98.8382, Wasserstein Loss: -98.1936, Content Loss: 0.0002, PSNR: 37.99
===> Epoch [217 / 300]: Batch [525 / 1058]: Gradient Penalty: 0.0393, D Fake Loss: 98.2210, D Real Loss: 98.8398, Wasserstein Loss: -98.1960, Content Loss: 0.0002, PSNR: 38.01
===> Epoch [217 / 300]: Batch [630 / 1058]: Gradient Penalty: 0.0391, D Fake Loss: 98.2772, D Real Loss: 98.8953, Wasserstein Loss: -98.2503, Content Loss: 0.0002, PSNR: 38.04
===> Epoch [217 / 300]: Batch [735 / 1058]: Gradient Penalty: 0.0388, D Fake Loss: 98.1760, D Real Loss: 98.7941, Wasserstein Loss: -98.1520, Content Loss: 0.0002, PSNR: 38.05
===> Epoch [217 / 300]: Batch [840 / 1058]: Gradient Penalty: 0.0387, D Fake Loss: 98.2646, D Real Loss: 98.8831, Wasserstein Loss: -98.2397, Content Loss: 0.0002, PSNR: 38.06
===> Epoch [217 / 300]: Batch [945 / 1058]: Gradient Penalty: 0.0384, D Fake Loss: 98.3196, D Real Loss: 98.9387, Wasserstein Loss: -98.2996, Content Loss: 0.0002, PSNR: 38.06
===> Epoch [217 / 300]: Batch [1050 / 1058]: Gradient Penalty: 0.0382, D Fake Loss: 98.5302, D Real Loss: 99.1484, Wasserstein Loss: -98.5090, Content Loss: 0.0002, PSNR: 38.07
